87,"YMO",51.291099548339844,-80.60780334472656
88,"YMW",46.2728004456,-75.9906005859
89,"YMX",45.679501,-74.038696
90,"YNA",50.189998626708984,-61.78919982910156
91,"YND",45.521701812699995,-75.5635986328
92,"YNM",49.76169967651367,-77.80280303955078
93,"YOC",67.57060241699219,-139.83900451660156
94,"YOD",54.404998779296875,-110.27899932861328
95,"YOJ",58.62139892578125,-117.16500091552734
96,"YOW",45.3224983215332,-75.66919708251953
97,"YPA",53.214199066199996,-105.672996521
98,"YPE",56.226898,-117.446999
99,"YPG",49.903099,-98.273817
100,"YPL",51.4463996887207,-90.21420288085938
101,"YPN",49.83639907836914,-64.2885971069336
102,"YPQ",44.22999954223633,-78.36329650878906
103,"YPR",54.286098480199996,-130.445007324
104,"YPY",58.7672004699707,-111.11699676513672
105,"YQA",44.974700927734375,-79.30329895019531
106,"YQB",46.7911,-71.393303
107,"YQF",52.18220138549805,-113.89399719238281
108,"YQG",42.27560043334961,-82.95559692382812
109,"YQH",60.11640167236328,-128.82200622558594
110,"YQK",49.788299560546875,-94.36309814453125
111,"YQL",49.6302986145,-112.800003052
112,"YQM",46.11220169067383,-64.67859649658203
113,"YQQ",49.71080017089844,-124.88700103759766
114,"YQR",50.43190002441406,-104.66600036621094
115,"YQT",48.37189865112305,-89.32389831542969
116,"YQU",55.1796989441,-118.885002136
117,"YQV",51.26470184326172,-102.46199798583984
118,"YQW",52.76919937133789,-108.24400329589844
119,"YQX",48.9369010925293,-54.56809997558594
120,"YQY",46.1614,-60.047798
121,"YQZ",53.026100158691406,-122.51000213623047
122,"YRB",74.7169036865,-94.9693984985
123,"YRI",47.764400482177734,-69.58470153808594
124,"YRJ",48.52000045776367,-72.2656021118164
125,"YRM",52.4296989441,-114.903999329
126,"YRT",62.8114013672,-92.1157989502
127,"YSB",46.625,-80.79889678955078
128,"YSC",45.4385986328125,-71.69139862060547
129,"YSJ",45.31610107421875,-65.89029693603516
130,"YSM",60.020301818847656,-111.96199798583984
131,"YSR",72.982201,-84.613602
132,"YSU",46.44060134887695,-63.83359909057617
133,"YSY",71.9938964844,-125.242996216
134,"YTE",64.2300033569,-76.5267028809
135,"YTH",55.80110168457031,-97.86419677734375
136,"YTR",44.118900299072266,-77.5280990600586
137,"YTS",48.569698333699996,-81.376701355
138,"YTZ",43.627499,-79.396202
139,"YUB",69.43329620361328,-133.0260009765625
140,"YUL",45.4706001282,-73.7407989502
141,"YUT",66.5214004517,-86.22470092770001
142,"YUX",68.77610015869999,-81.2425
143,"YUY",48.20610046386719,-78.83560180664062
144,"YVC",55.151401519800004,-105.262001038
145,"YVG",53.355800628699996,-110.823997498
146,"YVM",67.5457992554,-64.03140258789999
147,"YVO",48.0532989502,-77.7827987671
148,"YVP",58.096099853515625,-68.4269027709961
149,"YVQ",65.28160095214844,-126.7979965209961
150,"YVR",49.193901062,-123.183998108
151,"YVT",55.8418998718,-108.417999268
152,"YVV",44.7458,-81.107201
153,"YWA",45.95220184326172,-77.31919860839844
154,"YWG",49.909999847399995,-97.2398986816
155,"YWK",52.92190170288086,-66.8644027709961
156,"YWL",52.1831016541,-122.054000854
157,"YWY",63.20940017700195,-123.43699645996094
158,"YXC",49.610801696777,-115.78199768066
159,"YXD",53.5724983215,-113.521003723
160,"YXE",52.170799255371094,-106.69999694824219
161,"YXH",50.01890182495117,-110.72100067138672
162,"YXJ",56.23809814453125,-120.73999786376953
163,"YXL",50.11389923095703,-91.9052963256836
164,"YXP",66.1449966431,-65.71360015869999
165,"YXR",47.697400654599996,-79.8473453522
166,"YXS",53.8894004822,-122.679000854
167,"YXT",54.468498,-128.576009
168,"YXU",43.035599,-81.1539
169,"YXX",49.025299072265625,-122.36100006103516
170,"YXY",60.7095985413,-135.067001343
171,"YYB",46.363602,-79.422798
172,"YYC",51.113899231,-114.019996643
173,"YYD",54.82469940185547,-127.18299865722656
174,"YYE",58.8363990784,-122.597000122
175,"YYF",49.46310043334961,-119.60199737548828
176,"YYG",46.290000915527344,-63.12110137939453
177,"YYH",69.5466995239,-93.5766983032
178,"YYJ",48.646900177,-123.426002502
179,"YYL",56.86389923095703,-101.07599639892578
180,"YYN",50.291900634799994,-107.691001892
181,"YYQ",58.739200592041016,-94.06500244140625
182,"YYR",53.3191986084,-60.4258003235
183,"YYT",47.618598938,-52.7518997192
184,"YYU",49.41389846801758,-82.46749877929688
185,"YYW",50.29029846191406,-88.90969848632812
186,"YYY",48.60860061645508,-68.20809936523438
187,"YYZ",43.6772003174,-79.63059997559999
188,"YZD",43.74250030517578,-79.4655990600586
189,"YZE",45.88529968261719,-82.56780242919922
190,"YZF",62.462799072265625,-114.44000244140625
191,"YZH",55.2930984497,-114.777000427
192,"YZP",53.25429916379999,-131.813995361
193,"YZR",42.9994010925293,-82.30889892578125
194,"YZT",50.680599212646484,-127.36699676513672
195,"YZU",54.14390182495117,-115.78700256347656
196,"YZV",50.22330093383789,-66.2656021118164
197,"YZW",60.17279815673828,-132.7429962158203
198,"YZX",44.98440170288086,-64.91690063476562
199,"ZFA",62.20750045776367,-133.37600708007812
200,"ZFM",67.40750122070312,-134.86099243164062
201,"QLD",36.50360107421875,2.8141698837280273
202,"BUJ",35.33250045776367,4.206389904022217
203,"BJA",36.7120018005,5.0699200630200005
204,"ALG",36.691001892089844,3.215409994125366
205,"DJG",24.292801,9.45244
206,"VVZ",26.7234992981,8.62265014648
207,"TMR",22.8115005493,5.45107984543
208,"GJL",36.7951011658,5.87361001968
209,"MZW",33.535900116,-0.242353007197
210,"AAE",36.822201,7.809174
211,"CZL",36.2760009765625,6.620389938354492
212,"TEE",35.4315986633,8.12071990967
213,"HRM",32.93040084838867,3.311539888381958
214,"TID",35.3410987854,1.46315002441
215,"TIN",27.7003993988,-8.167099952700001
216,"CFK",36.2126998901,1.33176994324
217,"TAF",35.54240036010742,-0.5322780013084412
218,"TLM",35.0167007446,-1.45000004768
219,"ORN",35.6239013672,-0.6211829781529999
220,"BFW",35.1717987061,-0.593275010586
221,"MUW",35.207698822021484,0.14714199304580688
222,"AZR",27.837600708007812,-0.18641400337219238
223,"BSK",34.793300628699996,5.73823022842
224,"ELG",30.571300506591797,2.8595900535583496
225,"GHA",32.38410186767578,3.794110059738159
226,"HME",31.673000335699996,6.140439987180001
227,"INZ",27.250999450699997,2.51202011108
228,"TGR",33.06779861450195,6.088669776916504
229,"LOO",33.764400482199996,2.92833995819
230,"TMX",29.2371006012,0.276033014059
231,"OGX",31.917200088500977,5.412779808044434
232,"IAM",28.0515,9.64291
233,"COO",6.357230186462402,2.384350061416626
234,"OUA",12.3532,-1.51242
235,"BOY",11.160099983215332,-4.33096981048584
236,"ACC",5.605189800262451,-0.16678600013256073
237,"TML",9.55718994140625,-0.8632140159606934
238,"NYI",7.361830234527588,-2.3287599086761475
239,"TKD",4.896059989929199,-1.7747600078582764
240,"ABJ",5.261390209197998,-3.9262900352478027
241,"BYK",7.738800048828125,-5.073669910430908
242,"DJO",6.792809963226318,-6.473189830780029
243,"HGO",9.38718032837,-5.55666017532
244,"MJC",7.272069931030273,-7.58735990524292
245,"SPY",4.746719837188721,-6.660820007324219
246,"ASK",6.9031701088,-5.36558008194
247,"ABV",9.006790161132812,7.263169765472412
248,"AKR",7.246739864349365,5.3010101318359375
249,"BNI",6.316979885101318,5.5995001792907715
250,"CBQ",4.976019859313965,8.347200393676758
251,"ENU",6.474269866943359,7.561960220336914
252,"IBA",7.362460136413574,3.97832989692688
253,"ILR",8.440210342407227,4.493919849395752
254,"JOS",9.639829635620117,8.869050025939941
255,"KAD",10.696000099182129,7.320109844207764
256,"KAN",12.0476,8.52462
257,"MIU",11.855299949645996,13.080900192260742
258,"MDI",7.70388,8.61394
259,"LOS",6.5773701667785645,3.321160078048706
260,"MXJ",9.652170181274414,6.462259769439697
261,"PHC",5.0154900550842285,6.94959020614624
262,"SKO",12.916299819946289,5.207190036773682
263,"YOL",9.257550239562988,12.430399894714355
264,"ZAR",11.1302,7.68581
265,"MFQ",13.5024995803833,7.1267499923706055
266,"NIM",13.4815,2.18361
267,"THZ",14.875699996948242,5.265359878540039
268,"AJY",16.965999603271484,8.000109672546387
269,"ZND",13.779000282287598,8.983759880065918
270,"MIR",35.75809860229492,10.75469970703125
271,"TUN",36.85100173950195,10.22719955444336
272,"GAF",34.422000885009766,8.822500228881836
273,"GAE",33.87689971923828,10.103300094604492
274,"DJE",33.875,10.775500297546387
275,"EBM",31.704299926757812,9.254619598388672
276,"SFA",34.71799850463867,10.690999984741211
277,"TOE",33.939701080322266,8.110560417175293
278,"LRL",9.767330169677734,1.091249942779541
279,"LFW",6.165609836578369,1.2545100450515747
280,"ANR",51.1893997192,4.46027994156
281,"BRU",50.901401519800004,4.48443984985
282,"CRL",50.459202,4.45382
283,"KJK",50.817199707,3.20472002029
284,"LGG",50.63740158081055,5.443220138549805
285,"OST",51.198898315399994,2.8622200489
286,"OBL",51.264702,4.75333
287,"AOC",50.981945,12.506389
288,"IES",51.2936096191,13.3561105728
289,"REB",53.306388855,12.7522220612
290,"QXH",52.203609,13.156389
291,"BBH",54.338253,12.710515
292,"ZMG",52.073612,11.626389
293,"CBU",51.889442,14.531944
294,"SXF",52.380001,13.5225
295,"DRS",51.1328010559082,13.767200469970703
296,"ERF",50.979801177978516,10.958100318908691
297,"FRA",50.033333,8.570556
298,"FMO",52.134601593,7.68483018875
299,"HAM",53.630401611328,9.9882297515869
300,"THF",52.472999572753906,13.403900146484375
301,"CGN",50.8658981323,7.1427397728
302,"DUS",51.289501,6.76678
303,"MUC",48.353802,11.7861
304,"NUE",49.498699,11.078056
305,"LEJ",51.423889,12.236389
306,"SCN",49.214599609400004,7.10950994492
307,"STR",48.689899444599995,9.22196006775
308,"TXL",52.5597,13.2877
309,"HAJ",52.461101532,9.685079574580001
310,"BRE",53.0475006104,8.78666973114
311,"QEF",49.959999,8.645833
312,"HHN",49.9487,7.26389
313,"MHG",49.473057,8.514167
314,"EIB",50.991604,10.47973
315,"SGE",50.707698822021484,8.082969665527344
316,"XFW",53.5352783203125,9.835556030273438
317,"KEL",54.37944412231445,10.145277976989746
318,"LBC",53.8054008484,10.7192001343
319,"ESS",51.40230178833008,6.9373297691345215
320,"BFE",51.964722,8.544444
321,"MGL",51.230278,6.504444
322,"PAD",51.614101409899995,8.616319656369999
323,"DTM",51.51829910279999,7.61223983765
324,"AGB",48.425278,10.931667
325,"OBF",48.081402,11.2831
326,"RBM",48.90083312988281,12.516667366027832
327,"FDH",47.671298980699994,9.51148986816
328,"SZW",53.426998,11.7834
329,"BYU",49.985001,11.64
330,"URD",49.794166564941,11.133610725403
331,"HOQ",50.288612365722656,11.856389045715332
332,"ZQW",49.2094,7.40056
333,"ZQL",47.97333145139999,8.52222156525
334,"BWE",52.319199,10.5561
335,"KSF",51.417273,9.384967
336,"BRV",53.506943,8.572778
337,"EME",53.391109,7.2275
338,"WVN",53.502220153808594,8.05222225189209
339,"BMK",53.59639,6.709167
340,"NRD",53.70694351196289,7.230000019073486
341,"FLF",54.77333450317383,9.378889083862305
342,"GWT",54.9132003784,8.34047031403
343,"KDL",58.99079895019531,22.830699920654297
344,"URE",58.22990036010742,22.50950050354004
345,"EPU",58.41899871826172,24.47279930114746
346,"TLL",59.41329956049999,24.832799911499997
347,"TAY",58.3074989319,26.690399169900004
348,"ENF",68.362602233887,23.424299240112
349,"KEV",61.856039,24.786686
350,"HEM",60.254600524902344,25.042800903320312
351,"HEL",60.317199707031,24.963300704956
352,"HYV",60.6543998718,24.8810997009
353,"KTQ",62.1661,30.073601
354,"IVL",68.607299804688,27.405300140381
355,"JOE",62.662899017334,29.607500076294
356,"JYV",62.399501800537,25.678300857544
357,"KAU",63.127102,23.051399
358,"KEM",65.778701782227,24.582099914551
359,"KAJ",64.285499572754,27.692399978638
360,"KHJ",62.4625015259,22.3931007385
361,"KOK",63.721199035645,23.143100738525
362,"KAO",65.987602233887,29.239400863647
363,"KTT",67.700996398926,24.846799850464
364,"KUO",63.007099151611,27.797800064087
365,"QLF",61.144199,25.693501
366,"LPP",61.044601,28.144743
367,"MHQ",60.122200012207,19.898199081421
368,"MIK",61.6866,27.201799
369,"OUL",64.930099487305,25.354600906372
370,"POR",61.461700439453,21.799999237061
371,"RVN",66.564796447754,25.830400466919
372,"SVL",61.943099975586,28.945100784302
373,"SOT",67.3949966431,26.6191005707
374,"TMP",61.414100646973,23.604400634766
375,"TKU",60.514099121094,22.262800216675
376,"UTI",60.89640045166,26.938400268555
377,"VAA",63.050701141357,21.762199401855
378,"VRK",62.171100616455,27.868600845337
379,"YLI",64.0547222,24.7252778
380,"BFS",54.6575012207,-6.2158298492399995
381,"ENK",54.39889907836914,-7.651669979095459
382,"BHD",54.618099212646484,-5.872499942779541
383,"LDY",55.04280090332031,-7.161109924316406
384,"BHX",52.453899383499994,-1.74802994728
385,"CVT",52.3697013855,-1.4797199964499999
386,"GLO",51.89419937133789,-2.167220115661621
387,"GBA",51.668095,-2.05694
388,"MAN",53.35369873046875,-2.2749500274658203
389,"NQY",50.44060134887695,-4.995409965515137
390,"LYE",51.5051,-1.99343
391,"YEO",51.0093994140625,-2.638819932937622
392,"HAW",51.833099365234375,-4.9611101150512695
393,"CWL",51.39670181274414,-3.343329906463623
394,"SWS",51.60530090332031,-4.0678300857543945
395,"BRS",51.382702,-2.71909
396,"LPL",53.33359909057617,-2.849720001220703
397,"LTN",51.874698638916016,-0.36833301186561584
398,"PLH",50.422798,-4.10583
399,"BOH",50.779998779296875,-1.8424999713897705
400,"SOU",50.95029830932617,-1.3567999601364136
401,"QLA",51.187198638916016,-1.0334999561309814
402,"ACI",49.706104,-2.21472
403,"GCI",49.435001373291016,-2.6019699573516846
404,"JER",49.20790100097656,-2.195509910583496
405,"ESH",50.835602,-0.297222
406,"BQH",51.33079910279999,0.0324999988079
407,"LGW",51.148102,-0.190278
408,"LCY",51.505299,0.055278
409,"FAB",51.2757987976,-0.776332974434
410,"BBS",51.32389831542969,-0.8475000262260437
411,"LHR",51.4706,-0.461941
412,"SEN",51.5713996887207,0.6955559849739075
413,"LYX",50.95610046386719,0.9391670227050781
414,"MSE",51.342201,1.34611
415,"CAX",54.9375,-2.8091700077056885
416,"BLK",53.77170181274414,-3.0286099910736084
417,"HUY",53.57440185546875,-0.350832998752594
418,"BWF",54.1286111,-3.2675
419,"LBA",53.86589813232422,-1.6605700254440308
420,"WRT",53.745098,-2.88306
421,"CEG",53.1781005859375,-2.9777801036834717
422,"IOM",54.08330154418945,-4.623889923095703
423,"NCL",55.037498474121094,-1.6916699409484863
424,"MME",54.50920104980469,-1.4294099807739258
425,"EMA",52.8311004639,-1.32806003094
426,"KOI",58.957801818847656,-2.9049999713897705
427,"LSI",59.87889862060547,-1.2955600023269653
428,"WIC",58.458900451660156,-3.09306001663208
429,"ABZ",57.201900482177734,-2.197779893875122
430,"INV",57.54249954223633,-4.047500133514404
431,"GLA",55.8718986511,-4.43306016922
432,"EDI",55.95000076293945,-3.372499942779541
433,"ILY",55.68190002441406,-6.256669998168945
434,"PIK",55.5093994140625,-4.586669921875
435,"BEB",57.48109817504883,-7.3627800941467285
436,"SCS",60.43280029296875,-1.2961100339889526
437,"DND",56.45249938964844,-3.025830030441284
438,"SYY",58.215599060058594,-6.331110000610352
439,"TRE",56.49919891357422,-6.869170188903809
440,"ADX",56.37289810180664,-2.8684399127960205
441,"LMO",57.7052001953125,-3.339169979095459
442,"CBG",52.205002,0.175
443,"NWI",52.6758003235,1.28278005123
444,"STN",51.8849983215,0.234999999404
445,"EXT",50.73440170288086,-3.4138898849487305
446,"FZO",51.5194015503,-2.59083008766
447,"OXF",51.8368988037,-1.32000005245
448,"BEX",51.616401672399995,-1.09582996368
449,"LKZ",52.409301757799994,0.56099998951
450,"MHZ",52.361900329589844,0.48640599846839905
451,"QUY",52.3572006226,-0.107832998037
452,"FFD",51.6822013855,-1.7900300025900002
453,"BZZ",51.75,-1.58362
454,"ODH",51.2341003418,-0.94282501936
455,"NHT",51.553001403799996,-0.418166995049
456,"QCY",53.0929985046,-0.166014000773
457,"BEQ",52.34260177612305,0.7729390263557434
458,"SQZ",53.307800293,-0.550832986832
459,"HRT",54.0489006042,-1.2527500391
460,"WTN",53.1661987305,-0.523810982704
461,"KNF",52.648395,0.550692
462,"MPN",-51.82279968261719,-58.447200775146484
463,"AMS",52.308601,4.76389
464,"MST",50.911701,5.77014
465,"EIN",51.4500999451,5.37452983856
466,"GRQ",53.1197013855,6.57944011688
467,"GLZ",51.56740188598633,4.931829929351807
468,"DHR",52.92340087890625,4.780620098114014
469,"LEY",52.4603,5.52722
470,"LWR",53.228599548339844,5.760560035705566
471,"RTM",51.956902,4.43722
472,"UTC",52.1273002625,5.27618980408
473,"ENS",52.275833,6.889167
474,"LID",52.166099548300004,4.41794013977
475,"WOE",51.4491,4.34203
476,"ORK",51.84130096435547,-8.491109848022461
477,"GWY",53.300201416015625,-8.941590309143066
478,"DUB",53.421299,-6.27007
479,"NOC",53.910301208496094,-8.818490028381348
480,"KIR",52.18090057373047,-9.52377986907959
481,"SNN",52.702,-8.92482
482,"SXL",54.280200958252,-8.5992097854614
483,"WAT",52.187198638916016,-7.0869598388671875
484,"AAR",56.2999992371,10.619000434899998
485,"BLL",55.7402992249,9.15178012848
486,"CPH",55.617900848389,12.656000137329
487,"EBJ",55.525902,8.5534
488,"KRP",56.29750061035156,9.124629974365234
489,"BYR",57.277198791503906,11.000100135803223
490,"MRW",54.699299,11.4401
491,"ODE",55.47669982910156,10.330900192260742
492,"RKE",55.585601806640625,12.131400108337402
493,"RNN",55.06330108642578,14.759599685668945
494,"SGD",54.96440124511719,9.791729927062988
495,"SKS",55.221048,9.26702
496,"SQW",56.550201416015625,9.172980308532715
497,"TED",57.06880187988281,8.705220222473145
498,"FAE",62.0635986328125,-7.277219772338867
499,"STA",55.9901008605957,8.353910446166992
500,"AAL",57.0927589138,9.84924316406
501,"LUX",49.6233333,6.2044444
502,"AES",62.5625,6.119699954986572
503,"ANX",69.292503356934,16.144199371338
504,"ALF",69.976097106934,23.371700286865
505,"BNN",65.461097717285,12.217499732971
506,"BOO",67.26920318603516,14.365300178527832
507,"BGO",60.29339981,5.218140125
508,"BJF",70.60050201416,29.691400527954
509,"KRS",58.204201,8.08537
510,"DLD",60.417301177978516,8.518349647521973
511,"BDU",69.055801391602,18.540399551392
512,"Norway","ENEV",68.491302490234
513,"VDB",61.015598297119,9.2880601882935
514,"FRO",61.583599090576,5.0247201919556
515,"OSL",60.121,11.0502
516,"HAU",59.34529876709,5.2083601951599
517,"HAA",70.486701965332,22.139699935913
518,"KSU",63.111801147461,7.824520111084
519,"KKN",69.725799560547,29.891300201416
520,"FAN",58.0994987487793,6.626049995422363
521,"MOL",62.744701385498,7.2624998092651
522,"MJF",65.783996582031,13.214900016785
523,"LKL",70.068801879883,24.973499298096
524,"NTB",59.565701,9.21222
525,"OLA",63.69889831542969,9.604000091552734
526,"RRS",62.578399658203,11.342300415039
527,"Norway","ENRY",59.378817
528,"Norway","ENSB",78.246101379395
529,"SKE",59.185001373291016,9.566940307617188
530,"SRP",59.791900634765625,5.340849876403809
531,"SSJ",65.956802368164,12.468899726868
532,"Norway","ENTC",69.68329620361328
533,"Norway","ENTO",59.1866989136
534,"TRD",63.4578018,10.9239998
535,"SVG",58.876701354,5.6377801895
536,"GDN",54.377601623535156,18.46619987487793
537,"KRK",50.077702,19.7848
538,"KTW",50.4743,19.08
539,"POZ",52.421001434299995,16.8262996674
540,"RZE",50.1100006104,22.0189990997
541,"SZZ",53.584701538100006,14.902199745199999
542,"OSP",54.47890090942383,17.107500076293945
543,"WAW",52.1656990051,20.967100143399996
544,"WRO",51.1026992798,16.885799408
545,"IEG",52.138500213600004,15.7986001968
546,"RNB",56.266700744629,15.265000343323
547,"GOT",57.662799835205,12.279800415039
548,"JKG",57.757598876953125,14.068699836730957
549,"LDK",58.4655,13.1744
550,"GSE",57.7747,11.8704
551,"KVB",58.45640182495117,13.972700119018555
552,"THN",58.31809997558594,12.345000267028809
553,"KSK",59.34590148925781,14.49590015411377
554,"MXX",60.957901,14.5114
555,"NYO",58.78860092163086,16.912200927734375
556,"KID",55.92169952392578,14.08549976348877
557,"OSK",57.350498,16.497999
558,"KLR",56.68550109863281,16.287599563598633
559,"MMX",55.536305364,13.376197814900001
560,"HAD",56.69110107421875,12.820199966430664
561,"VXO",56.929100036621094,14.727999687194824
562,"EVG",62.04779815673828,14.422900199890137
563,"GEV",67.13240051269531,20.814599990844727
564,"HUV",61.7681007385,17.0806999207
565,"KRF",63.04859924316406,17.76889991760254
566,"LYC",64.54830169677734,18.71619987487793
567,"SDL",62.528099060058594,17.443899154663086
568,"OER",63.40829849243164,18.989999771118164
569,"KRN",67.821998596191,20.336799621582
570,"SFT",64.62480163574219,21.076900482177734
571,"UME",63.791801452637,20.282800674438
572,"VHM",64.5791015625,16.833599090576172
573,"AJR",65.59030151367188,19.28190040588379
574,"ORB",59.22370147705078,15.038000106811523
575,"VST",59.58940124511719,16.63360023498535
576,"LLA",65.543800354004,22.121999740601
577,"ARN",59.651901245117,17.918600082397
578,"BMA",59.354400634765625,17.941699981689453
579,"BLE",60.422000885009766,15.515199661254883
580,"HLF",57.525799,15.8233
581,"GVX",60.593299865722656,16.951400756835938
582,"LPI",58.4062004089,15.680500030500001
583,"NRK",58.586299896240234,16.250600814819336
584,"EKT",59.35110092163086,16.70840072631836
585,"VBY",57.662799835205,18.346200942993
586,"SPM",49.9726982117,6.69250011444
587,"RMS",49.4369010925293,7.600279808044434
588,"GHF",49.648101806599996,9.966489791870002
589,"ZCN",52.59120178222656,10.022100448608398
590,"FRZ",51.1146,9.286
591,"ZNF",50.169201,8.96159
592,"KZG",49.743099,10.2006
593,"FCN",53.7677001953,8.658499717709999
594,"GKE",50.9608,6.04242
595,"RLG",53.9182014465,12.278300285299999
596,"WBG",54.459301,9.51633
597,"WIE",50.049800872802734,8.325400352478027
598,"FEL",48.205555,11.266944
599,"IGS",48.7156982421875,11.534000396728516
600,"GUT",51.922798,8.30633
601,"ALJ",-28.575001,16.5333
602,"AGZ",-29.28179931640625,18.813899993896484
603,"BIY",-32.8970985413,27.279100418099997
604,"BFN",-29.092699050900002,26.302400589
605,"CPT",-33.9648017883,18.6016998291
606,"DUR",-29.6144444444,31.1197222222
607,"ELS",-33.0355987549,27.825899124099998
608,"FCB",-28.82309913635254,27.908899307250977
609,"GCJ",-25.986299514799995,28.1401004791
610,"GRJ",-34.0056,22.378902
611,"HRS",-28.23509979248047,29.106199264526367
612,"HDS",-24.368600845299998,31.0487003326
613,"JNB",-26.1392,28.246
614,"KXE",-26.8710994720459,26.718000411987305
615,"KIM",-28.802799224900003,24.7651996613
616,"KMH",-27.45669937133789,23.411399841308594
617,"KLZ",-29.6884002686,17.093999862700002
618,"HLA",-25.938499450699997,27.9260997772
619,"SDB",-32.968898773199996,18.1602993011
620,"LAY",-28.5816993713,29.749700546299998
621,"MGH",-30.8574008942,30.343000412
622,"LLE",-25.4300003052,31.5767002106
623,"MZQ",-27.626100540161133,32.0443000793457
624,"NCS",-27.7705993652,29.976900100699996
625,"OVG",-34.554901123,20.250699996900003
626,"OUH",-33.6069984436,22.188999176
627,"PLZ",-33.9849014282,25.6173000336
628,"PBZ",-34.0881601675,23.3287234306
629,"PHW",-23.937200546299998,31.1553993225
630,"JOH",-31.605899810791016,29.519800186157227
631,"PZB",-29.649000167799997,30.3987007141
632,"NTY",-25.333799362199997,27.173400878900004
633,"PTG",-23.845269,29.458615
634,"PCF",-26.670999527,27.0818996429
635,"UTW",-31.92020034790039,26.882200241088867
636,"RCB",-28.740999221800003,32.0920982361
637,"ROD",-33.812198638916016,19.902799606323242
638,"SBU",-29.689300537109375,17.939599990844727
639,"ZEC",-26.52409935,29.170099258399997
640,"SIS",-27.6485996246,22.9993000031
641,"SZK",-24.960899353,31.5886993408
